,ID,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet,team
0,1149716326203711488,2019-07-12 12:25:07,,False,False,,6,1,1,"The Tribe is back at it tonight, facing off with the @Twins . Be sure to tune in and show your @Indians   pride  like @LennyinOhio  by topping your hot dogs with some Bertman Original Ball Park Mustard!   #GoTribe pic.twitter.com/pi6mMlPAcy",/BertmanBallpark/status/1149716326203711488,284558383,BertmanBallpark,twins
1,1149867632327368704,2019-07-12 22:26:21,,False,False,,0,0,0,@ Twins   Pride  Night? Really?,/nogovelites/status/1149867632327368704,75307929,nogovelites,twins
2,1151575443973296129,2019-07-17 15:32:35,,False,False,,0,1,0,I quit watching the NFL & NBA because of identity politics they supported. Now the @Twins  have decided to play the gay card for the .01% of the population who see themselves as victims. The  LGBTQ  SJWs now pollute children’s minds in public schools. @Twins  apparently don’t mind.,/nogovelites/status/1151575443973296129,75307929,nogovelites,twins
3,1151605207664603138,2019-07-17 17:30:51,,True,False,,0,0,0,"Takes character to go to the playoffs, takes  pride  to win in the playoffs, im afraid we have a bunch of overpaid players that are about to be slapped by reality at the end of the season, long way to go!",/TheIntimidator6/status/1151605207664603138,1001409604142731265,TheIntimidator6,twins
4,1152040634246672384,2019-07-18 22:21:05,,False,False,,0,0,0,@ Twins  take down the Gays for Good sign and quit the  pride  night crap. Are they better than other fans?,/nogovelites/status/1152040634246672384,75307929,nogovelites,twins
5,1152059700109856768,2019-07-18 23:36:51,,True,False,,0,0,0,# RickyDictador  Rosario Homerun . Puerto Rican  Pride  in Minneapolis,/dsshaverman/status/1152059700109856768,769562603836301312,dsshaverman,twins
6,1152369021968420865,2019-07-19 20:05:59,,False,False,,1,1,0,Didn't notice last night we had a new right center sign. Likely linked with  Pride  night coming on Tuesday. #TargetField  #MNTwins pic.twitter.com/GwRtRNGZN0,/TCAnelle/status/1152369021968420865,176218199,TCAnelle,twins
7,1152416566086197253,2019-07-19 23:14:54,,False,False,,0,0,0,"Watching @Twins  game and they're advertising gay  pride  night coming up. This is truly the land run by idiots. I hope they like their state being overrun by 200k Somalians. Like gays watch baseball, what a fucking joke.",/wdc2343/status/1152416566086197253,1067173350466904070,wdc2343,twins
8,1152762647932264453,2019-07-20 22:10:07,,False,False,,0,0,0,The  pride  night @Twins  caps next Tuesday night look really nice. I wish they sold them at the store at #TargetField  or @OfficialMLBShop . I see  pride  t-shirts but no caps.,/bschaaf/status/1152762647932264453,20285484,bschaaf,twins
9,1152766797680189440,2019-07-20 22:26:36,,False,False,,0,0,0,"@ Twins  @MLB  @BuzzFeedLGBT  @Lgbtq  ""All but 2 MLB teams are hosting pride events this season"". Is there a morality night or Christian family night? U want to be saluted and recognized? For what? Your deviate sexual preferences. I won't attend another MLB game.",/nogovelites/status/1152766797680189440,75307929,nogovelites,twins
10,1152775933008498688,2019-07-20 23:02:54,True,False,False,['https://t.co/QwSgLQHD35'],1,0,0,Show ur @Twins   pride  and get this  https://www. ebay.com/itm/Minnesota- Twins-Wordmark-Diamond-Era-39Thirty-Stretch-Fit-Hat-Cap-by-New-Era/252145089763?hash=item3ab504bce3:m:mvUsU9iq2bhOwUJY8ZiLUKQ&var=550981515998   …  #MNTwins  @G_Reg_88  @KalebLesmeister  @MNViper  @TyMatthewW  @iShibs21  @JerryJonesGhost  @jbblack08  @JoeySkiba  @Minnifunk  @CRKernels  @zestopower  @mookie5  @buffalonichols  @JeremyKnutson69  @auntcarol2  @firearmofmutiny  @BigJoeGun,/CoolRobski/status/1152775933008498688,410506244,CoolRobski,twins
11,1152933900794191873,2019-07-21 09:30:37,,False,False,,0,0,0,"@ Twins  vs @Yankees  this week at #TargetField , Tuesday is  Pride  Night, come out and cheer on our #Twins  and share some  pride . Download the MPLS Parking App to reserve your spot ahead in one of our skyway connected ramps.  pic.twitter.com/PX25nujA0N",/AbcRamps/status/1152933900794191873,1104019980943835136,AbcRamps,twins
12,1152964088689045504,2019-07-21 11:30:34,,False,False,,0,0,0,"@ Yankees  are in town to take on the @Twins  this week, Tuesday Night is  Pride  Night, come out and support our hometown team and share some  pride ! Download the MPLS Parking for #TheEasyWayToPay , you can pay for your parking from your phone for an express exit!  #TwinsWin  #MNTwins pic.twitter.com/4Nuzra7u4s",/mplsparking/status/1152964088689045504,3331682261,mplsparking,twins
13,1153057861808906246,2019-07-21 17:43:11,,False,False,,1,0,0,Thank goodness the @twins  have  Pride  Night Tuesday and not today.  @IamTrevorMay  gives us nothing to be proud of.    #TrevorMAYnorLeague  #CedarRapids,/Patfrommn/status/1153057861808906246,18248666,Patfrommn,twins
14,1153086845665914880,2019-07-21 19:38:21,,False,False,,4,0,0,Yankees-Twins game tomorrow at  Target Field ;  cannot wait.  Will be able to wear my good ol' Yankees hat (the one I received as a gift from my mom 18+ years ago) with  pride !  ,/GoAskAScientist/status/1153086845665914880,2450770663,GoAskAScientist,twins
15,1153505359853686784,2019-07-22 23:21:23,,False,False,,0,1,0,Hey @Twins  when are you going to have straight  pride  night? When did the mlb begin promoting sexuality? #stayinyourlane  #cmonman  #waiting,/CSRunningman/status/1153505359853686784,773204670378569729,CSRunningman,twins
16,1153506048755548160,2019-07-22 23:24:07,,False,False,,97,1,4,Also tomorrow night is  night at the @Twins  game two against @Yankees   -  and all  Pride  means is all are welcome. So let’s welcome defeat the heck outta those Bronx visitors. Game 2 edition.  https:// twitter.com/Twins/status/1 153504824534716422   …,/janashortal/status/1153506048755548160,16794507,janashortal,twins
17,1153543790868570113,2019-07-23 01:54:06,,True,False,,1,0,0,Little bit of    pride  for this twins fan tonight. Stellar job.,/the_neds/status/1153543790868570113,184647780,the_neds,twins
18,1153671756495949824,2019-07-23 10:22:35,,False,False,,0,0,0,"--Why are the @Twins  again celebrating "" Pride  Night"" (tonight) outside of the globally recognized LGBT  pride  month? 
--Why is the team still running Apollo 11 ""updates"" on the scoreboard all evening?",/plattMSP/status/1153671756495949824,293057290,plattMSP,twins
19,1153683914453585920,2019-07-23 11:10:54,,False,False,,0,0,0,@ Twins   Pride  night at the Twins game tonight and it is my birthday :) Icing on the birthday cake is the perfect weather as well!!!  Go Twins! We will be cheering from the cheap seats in section 327!,/xiphoid76/status/1153683914453585920,18541464,xiphoid76,twins
20,1153745529861562368,2019-07-23 15:15:44,,False,False,,1,0,0,Got a call from @TwinsDiversity  this morning asking if I would raise the Twins Territory Flag with the  Pride  Flag at tonight's @Twins   Pride  Night game - YES! Of course I will!!  @TwinCitiesPride   #pride  #Twins   #waconia  #tcpride  #PrideMonth  #LGBTQIA,/darciebaumann/status/1153745529861562368,25991226,darciebaumann,twins
21,1153750832191594502,2019-07-23 15:36:48,,False,False,,71,2,3,@ Twins  field prep for #PrideNight  at the ballpark   pic.twitter.com/PgqV0ybbgN,/MarneyGellner/status/1153750832191594502,310421696,MarneyGellner,twins
22,1153768615222685696,2019-07-23 16:47:28,,True,False,,0,1,0,Unfortunate that they didn't actually have the game during  pride  month.,/Chas_Brose/status/1153768615222685696,72104221,Chas_Brose,twins
23,1153771862910013441,2019-07-23 17:00:22,,True,False,,8,1,0,"There is definitely that. Not really a criticism, more a question of timing. Here's hoping a boisterous  pride  crowd can bring home another win.",/Chas_Brose/status/1153771862910013441,72104221,Chas_Brose,twins
