,ID,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet,team
0,1148886493785665537,2019-07-10 05:27:40,True,False,False,['https://t.co/dknGMvNjGj'],0,0,0,"IS vs ICA  Pride  i rutan :

Ebba  Busch  Thor (KD): Mångfald kräver gemensam etik | Aftonbladet  https://www. aftonbladet.se/debatt/a/EWKGq P/mangfald-kraver-gemensam-etik   …",/reverendsilver/status/1148886493785665537,1242214058,reverendsilver,cardinals
1,1149015501961617408,2019-07-10 14:00:18,,True,False,,0,0,0,Applied!,/CardsLgbtq/status/1149015501961617408,1028313936351903744,CardsLgbtq,cardinals
2,1149051030132396032,2019-07-10 16:21:28,True,False,False,['https://t.co/8SHDFMAI4Z'],4,0,2,"LGBTQ friends, family and allies will again descend on Busch Stadium for the 3rd official  Pride   Night  at Busch Stadium to watch the St. Louis  Cardinals  take on the Houston Astros on Friday, July 26, 2019 at 7:15 p.m.
 http://www. boom.lgbt/index.php/spor t/1778-take-me-out-to-the-ball-game-pride-night-at-busch-stadium-is-july-26th   …",/BoomMagSTL/status/1149051030132396032,2296978718,BoomMagSTL,cardinals
3,1149121197113847808,2019-07-10 21:00:17,,False,False,,0,0,0,"Is #EverybodyIn ? Is it #TimeToFly ? Are you here for the #WhiteSox ? Tonight & tomorrow, no matter which one you root for, there's no action.

Fill the baseball void by downloading The  Pride  of Central to your Kindle, or read on #KindleUnlimited . 5/5 stars!

 https://www. amazon.com/Pride-Central- David-Bohr-ebook/dp/B07PKVWGGC/ref=tmm_kin_swatch_0?_encoding=UTF8&qid=1548716761&sr=8-2   … pic.twitter.com/oNVXfD0Rbr",/David_Bohr/status/1149121197113847808,539273170,David_Bohr,cardinals
4,1149147928335962113,2019-07-10 22:46:30,,False,False,,0,0,0,"Looking to support the  LGBTQ + Youth Program? Here is their wish list!

Gift  cards  will be given as prizes. Games will be shared by all! 

 
#LevelUp  #ReimagineRockland  #BeBold   http:// a.co/cx4E3SS  ",/RocklandPride/status/1149147928335962113,17345448,RocklandPride,cardinals
5,1149196706497478658,2019-07-11 02:00:20,,True,False,,1,0,0,"Okay  cards  on the table, you say you’re straight. But are you the straight white male who thinks to each his own on the matter of  LGBTQ  rights or do you think it’s wrong all together",/hotgirlturtle/status/1149196706497478658,1124795612409425920,hotgirlturtle,cardinals
6,1149529290238652416,2019-07-12 00:01:54,,True,False,,0,0,0,@ CharlesMBlow  is  lgbtq  a contest now? Is Bill going to take our hmgay  cards ? #wtf  ,/Bostonjohanna/status/1149529290238652416,355956487,Bostonjohanna,cardinals
7,1149709959799693312,2019-07-12 11:59:49,,False,False,,7,0,14,"Luxurious handmade personalised #Wedding   cards  from an award winning small company! We proudly support the #LGBTQ  community too!

#WeddingCards  #GayWedding  #Engagement  #Luxury  #Pride  #eshopsuk  #OnlineCraft  #UKSmallBiz 

Winners of #SBS  #WOW  #QueenOf pic.twitter.com/J1iHspwaKn",/ChiChiCardsUK/status/1149709959799693312,1368236310,ChiChiCardsUK,cardinals
8,1149762803017928704,2019-07-12 15:29:48,,True,False,,1,0,0,"So add 'em in! Brown is brown is brown to these jerks. They've just expanded their scope from American brown to foreign brown. Add  lgbtq , anyone not white-like-them will be scooped up. Eventually they'll get to left-handed people and people with library  cards .",/MSVintageValues/status/1149762803017928704,189526414,MSVintageValues,cardinals
9,1150194678182162432,2019-07-13 20:05:55,,True,False,,0,0,0,Sadly children who are confused for a plethora of reasons are being played like  cards  in a poker game by the  LGBTQ . They don't care what it costs including the wellbeing of the confused kids. Love speaks out.,/Sola_Veritas1/status/1150194678182162432,1267294382,Sola_Veritas1,cardinals
10,1150202649586917377,2019-07-13 20:37:36,,False,False,,1,0,0,@ Cardinals  why do you have to have a  pride   night . Proud of what???,/bab_stl/status/1150202649586917377,636496269,bab_stl,cardinals
11,1150202689764155392,2019-07-13 20:37:45,,False,False,,5,0,0,"Cardinals   Pride   Night  is on a  night  honoring the team from 2004, a year in which fear of gay marriage probably swung a presidential election",/johnjf125/status/1150202689764155392,273573128,johnjf125,cardinals
12,1150263596485451783,2019-07-14 00:39:46,,False,False,,30,0,10,"Basically in this so-called ""rant"" she:
1. generalize  LGBTQ + as people that  catcalls and then use their ""lgbt""  cards  so ""they can get away with it""
2. thinks that  lgbtq + are just some people that ""doesnt know where to have sex talk""

please stop using her video again thanks!  pic.twitter.com/1XN5kLWwGh",/shflynamu/status/1150263596485451783,1041624812358066176,shflynamu,cardinals
13,1150964260962521089,2019-07-15 23:03:58,,False,False,,0,0,0,So every time they start running ads for @Cardinals  #PrideNight  I check twitter to see if there is any craziness...much less than the first two times...almost proud,/Danielgrnwell/status/1150964260962521089,319435444,Danielgrnwell,cardinals
14,1151113495221538816,2019-07-16 08:56:58,,False,False,,1,0,0,"It’s  Pride  night at  Busch , and not only do I not work this game, but it’s also supposed to get postponed bc of the rain",/not_a_hotpocket/status/1151113495221538816,311620293,not_a_hotpocket,cardinals
15,1151229635172192256,2019-07-16 16:38:28,,False,False,,2,0,1,Any of my  Cardinals  friends going to  Pride   Night  that don’t want the shirt?,/swishbthagod/status/1151229635172192256,4744042405,swishbthagod,cardinals
16,1151274999036035072,2019-07-16 19:38:44,,False,False,,87,0,7,"Dexter Fowler on big catch last night: ""I take  pride  in my defense."" #TimeToFly   pic.twitter.com/KGnlI3ZInB",/FSMidwest/status/1151274999036035072,18460612,FSMidwest,cardinals
17,1151302969385558016,2019-07-16 21:29:52,,True,False,,0,0,0,MY GRANDMA TOOK ME LAST  NIGHT  AND I WASNT GONNA GO TONIGHT BUT MY STEPDAD HAD A TICKET AND ALSO IM GOING TO  PRIDE   NIGHT  AT BUSCH STADIUM NEXT WEEK ,/ijustsitt/status/1151302969385558016,3076231137,ijustsitt,cardinals
18,1151986209868193793,2019-07-18 18:44:49,,False,False,,1,0,0,"Seriously @Cardinals , "" Pride   Night "", you've got to be kidding. #Unbelievable",/AtticPappys/status/1151986209868193793,1055424635410571265,AtticPappys,cardinals
19,1152023356557758465,2019-07-18 21:12:26,,False,False,,3,1,0,"Pride  Night returns to  Busch Stadium  July 26.

This is the fun time of year when Christian #STLCARDS  fans and gay #STLCARDS  fan argue over which group is more intolerant.",/kurmvdgeon/status/1152023356557758465,1100079415969677314,kurmvdgeon,cardinals
20,1152023444566843392,2019-07-18 21:12:47,,False,False,,1,1,0,@ Cardinals  again what is the purpose of  Pride   Night ?,/bab_stl/status/1152023444566843392,636496269,bab_stl,cardinals
21,1152281511288344577,2019-07-19 14:18:15,,False,False,,14,1,1,Going to the St Louis  Cardinals   Pride   Night  on Friday. Got my @orlandoribbons  @DissentPins  packed up to wear. pic.twitter.com/J8d9YnVdVA,/becher_casey/status/1152281511288344577,965689595382980610,becher_casey,cardinals
22,1152333092776022016,2019-07-19 17:43:13,,False,False,,13,0,2,"Look at this @Cardinals  
I say you give my friend Casey and family a shout out at the game.....and say hi to The Orlando Ribbon Project too!
#PlayBall  #LGBTQ  #PrideNight  #CardinalsPrideNight  
@becher_casey  
@Cardinals   https:// twitter.com/becher_casey/s tatus/1152281511288344577   …",/orlandoribbons/status/1152333092776022016,866726061786238976,orlandoribbons,cardinals
23,1152601959456759808,2019-07-20 11:31:36,,False,False,,0,0,0,In St. Louis for 5 mins and the @Cardinals  targeted me with an ad for  Pride   night . 1. Excellent targeting! 2. See you Friday!  pic.twitter.com/JgnwzktUc0,/fagabond/status/1152601959456759808,17374269,fagabond,cardinals
24,1153014040739930112,2019-07-21 14:49:03,,False,False,,0,0,0,"POLITICALLY-InCORRECT thoughts & words for ""Odd, Peculiar, Silly, Weird"" may be  self-censored while watching  Cardinals playing the sleeveless Reds, the promos for left-wing "" PRIDE "" night, & radio ads by Andy Cohen, queen of trash TV. 
Nevertheless, #STLCARDS  #TimeToFly",/AndyBuhr/status/1153014040739930112,46582899,AndyBuhr,cardinals
25,1153408688876486662,2019-07-22 16:57:15,,False,False,,0,0,0,"Cardinals   Pride  - ""Materials"" feat. Joey Turner - A BlankTV World Premiere!:  http:// youtu.be/y26I2koNU7g  ",/screametal_bot/status/1153408688876486662,1487959579,screametal_bot,cardinals
26,1153420638469664768,2019-07-22 17:44:44,,True,False,,0,0,0,Can’t disagree with that - bought myself a Goldy jersey from US which arrived the other day and so need him to get hot soon so I can wear it with  pride !,/STLAnalyticsUK/status/1153420638469664768,1149959467334868992,STLAnalyticsUK,cardinals
