,ID,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet,team
0,1132390896639459328,2019-05-25 17:00:03,,False,False,,10,1,0,Baseball isn’t just about hitting...taking  pride  in my defense was important to me!   I loved making plays like this at 1st base. What position do you play? Comment below!   #mlb  #baseball  #redsox  #bostonredsox  #mlbnetwork  #webgem  #baseball  #CoachMoVaughn pic.twitter.com/IxFmW8FoP2,/CoachMoVaughn/status/1132390896639459328,1073229486911643655,CoachMoVaughn,redsox
1,1132622360765276160,2019-05-26 08:19:48,,False,False,,1,0,0,Wow!    #YAZ  @SFGiants  #RedSoxpride   https:// twitter.com/SFGiants/statu s/1132370635026341889   …,/marlanamaree/status/1132622360765276160,1053765132256370688,marlanamaree,redsox
2,1133029728523313152,2019-05-27 11:18:32,,True,False,,1,0,0,Im headed to see the @RedSox  play at #FenwayPark  but will be wearing my @Cubs  gear with  pride . #MemorialDay2019,/MisterMattBaker/status/1133029728523313152,304446665,MisterMattBaker,redsox
3,1133145967266598913,2019-05-27 19:00:26,,True,False,,1,1,0,Boston is full of steers and  queers  but I'm pretty sure there are no steers in Boston....,/MHucks13/status/1133145967266598913,155685448,MHucks13,redsox
4,1133340369826062339,2019-05-28 07:52:55,,False,False,,4,1,0,"Obviously, I’m not a #RedSox  fan, but he’s a solid guy and this is really sad. Bad for baseball. Retire will  pride , Pedroia!!    https:// twitter.com/MarkDanielsPJ/ status/1133067280018022402   …",/SHampton06/status/1133340369826062339,103884837,SHampton06,redsox
5,1133695287472599041,2019-05-29 07:23:14,,True,False,,0,1,0,"I thought Matt Barnes, the  pride  of Danbury, was our closer?",/Bill_Flood/status/1133695287472599041,64731945,Bill_Flood,redsox
6,1133825532452311040,2019-05-29 16:00:47,,True,False,,17,0,4,"If folks are interested in learning how law enforcement continue to persecute LGBTQ+ folks in MA, y’all are invited to the legislative briefing, No  Pride  In Prison, at the State House on June 25, hosted by @BlackAndPinkBos   Fenway  Health, Prisoners Legal Services, and GLAD. HMU.",/Micox_85/status/1133825532452311040,941740905547075584,Micox_85,redsox
7,1133825649909612546,2019-05-29 16:01:15,,False,False,,0,0,0,"Just noticed the @Yankees  play the @Redsox  in London the weekend of #NYCPride  June 29-30.  The @Mets  play at home, the @Braves  Saturday PM and Sunday night (because  Pride  Parade is Sun PM daytime).  Any indie journalists thinking about being in NYC that weekend?",/JBoushka/status/1133825649909612546,16383245,JBoushka,redsox
8,1133894501645389824,2019-05-29 20:34:50,,False,False,,4,1,0,"Does it get any more embarrassing than letting a .091 hitter completely own you by hitting a two-run home run in the ninth one night, and two triples the next. Show some  pride  #RedSox . Damn.",/sportsguygio/status/1133894501645389824,363918764,sportsguygio,redsox
9,1133928744337387520,2019-05-29 22:50:54,,False,False,,0,0,0,You're down 14-6 this shit happens and you wanna laugh about it??? Play with some damn  pride ...pathetic. @RedSox   https:// twitter.com/Cut4/status/11 33914120909197317   …,/TheOnlyBigTiny/status/1133928744337387520,81997216,TheOnlyBigTiny,redsox
